c_iss_pf,c_oss_pf,channels,configuration,division,i_d_25c_a,i_d_pulse_a,ispn,last_update_sami_pss,parameter_group_name,product_category,product_line,product_name,q_g_10v_nc,q_g_4_5v_nc,qualification,r_ds_on_10v_mohm,r_ds_on_25c_mohm,r_ds_on_4_5v_mohm,sales_product_number,technology_sami,v_ds_v,v_gs_th_max_v,v_gs_th_min_v,v_gs_th_typ_v,voltage_class_v
2700.0,670.0,,,PSS,69.0,276.0,IWO838P86P,2025-05-20 06:58:04.092,Category 39,Prod Category 15,18,IWO838P86P,38.0,,Industrial,4.0,,,SP887796563,Category 38,60.0,3.3,2.1,2.8,
,,,,PSS,7.3,18.0,IWM68S688W6,2025-05-20 06:58:04.092,Category 8,Prod Category 15,52,IWM68S688W6,12.0,,Industrial,600.0,,,SP887704535,Category 17,600.0,4.5,3.5,4.0,
,,,,PSS,211.0,,IST6542L,2025-05-20 06:58:04.092,Category 10,Prod Category 15,15,,,,Non-Automotive,0.75,,0.87,SP887104086,Category 55,20.0,,,,
,,,,PSS,,420.0,ISYJ3511M,2025-05-20 06:58:04.092,Category 19,Prod Category 15,15,ISYJ3511M,,,Non-Automotive,,,4.6,SP887101604,Category 55,25.0,,,,
,,,,PSS,1.9,,ISY0361,2025-05-20 06:58:04.092,Category 29,Prod Category 15,18,,10.0,,Standard,280.0,,,SP887111294,Category 30,150.0,5.5,3.0,4.25,
1000.0,180.0,,,PSS,40.0,160.0,VBK778P84PB1,2025-05-20 06:58:04.092,Category 19,Prod Category 15,18,,15.0,,Industrial,11.0,,,SP887713548,Category 38,80.0,3.8,2.2,3.0,
,,,,PSS,15.0,34.0,IWI98S238Q2,2025-05-20 06:58:04.092,Category 14,Prod Category 15,52,IWI98S238Q2,94.0,,Industrial,340.0,,,SP885134443,Category 2,900.0,3.5,2.5,3.0,
,,,,PSS,60.0,,ILKO01S850L7J,2025-05-20 06:58:04.092,Category 1,Prod Category 30,52,ILKO01S850L7J,,,Industrial,,27.0,,SP881908642,Category 25,750.0,,,,750.0
,,,,PSS,,801.0,IWCQ68S878B0O,2025-05-20 06:58:04.092,Category 23,,52,IWCQ68S878B0O,318.0,,Automotive,,,,SP881160981,Category 22,600.0,4.5,3.5,4.0,600.0
,,,,PSS,300.0,,IST38R589,2025-05-20 06:58:04.092,Category 48,,15,,,179.0,Standard,0.72,,1.1,SP881430906,Category 53,40.0,2.4,1.0,1.6,
,,,,PSS,8.7,,ISY0387,2025-05-20 06:58:04.092,Category 29,Prod Category 15,18,,,32.0,Standard,,,22.0,SP887117284,Category 30,20.0,,0.7,,
,,,,PSS,,,SEY-6NFJESIQ,2025-05-20 06:58:04.092,,,52,,,,Industrial,,,,SP886717251,,,,,,
,,,,PSS,20.7,62.1,SPW58P61Q2,2025-05-20 06:58:04.092,Category 38,Prod Category 15,52,SPW58P61Q2,87.0,,Non-Automotive,200.0,,,SP888647863,Category 2,650.0,3.9,2.1,,
,,,,PSS,8.5,20.5,IWO08S688W0B,2025-05-20 06:58:04.092,Category 39,Prod Category 15,52,IWO08S688W0B,10.5,,Standard,600.0,,,SP887399088,Category 18,700.0,3.5,2.5,3.0,
,,,,PSS,-11.0,,ISYS9853P,2025-05-20 06:58:04.092,Category 8,Prod Category 15,18,,12.7,,Standard,175.0,,,SP887110798,Category 30,-55.0,-4.0,-2.0,-3.0,
,,,,PSS,299.0,,IBX8672P83PL6J,2025-05-20 06:58:04.092,Category 20,,15,IBX8672P83PL6J,69.0,,Industrial,0.88,,,SP881101708,Category 42,40.0,2.8,1.8,2.3,40.0
,,,,PSS,,359.0,IWKO68S853QL4,2025-05-20 06:58:04.092,Category 46,,52,IWKO68S853QL4,,,Industrial,,,,SP886852849,Category 1,600.0,,,,600.0
,,,,PSS,270.0,,ISY5483B,2025-05-20 06:58:04.092,Category 3,Prod Category 15,15,,160.0,,Standard,2.3,,,SP887167683,Category 30,40.0,4.0,2.0,3.0,
,,,IPT012N08N5,PSS,,,NIR_TXWFS_VUL882,2025-05-20 06:58:04.092,,,18,NIR_TXWFS_VUL882,,,Industrial,,,,SP882190813,,,,,,
,,,,PSS,20.0,,ISY0425,2025-05-20 06:58:04.092,Category 29,Prod Category 15,15,,,34.0,Standard,4.0,,4.8,SP887108308,Category 30,30.0,2.32,1.39,1.86,
,,,,PSS,59.0,,ISYB19P78M,2025-05-20 06:58:04.092,Category 3,,18,,76.0,,Standard,25.0,,,SP887107076,Category 30,100.0,5.5,3.0,4.25,
,,,,PSS,4.5,11.0,IWB48S7N5W0,2025-05-20 06:58:04.092,Category 16,Prod Category 15,52,IWB48S7N5W0,11.0,,Non-Automotive,1200.0,,,SP887633656,Category 18,800.0,3.5,2.5,3.0,
,,,,PSS,164.0,,IST38V571,2025-05-20 06:58:04.092,Category 38,,15,,,56.0,Standard,2.7,,3.5,SP887114643,Category 53,40.0,2.4,1.0,1.7,
,,,,PSS,13.9,150.0,IWO91S728WYM0,2025-05-20 06:58:04.092,Category 39,,52,IWO91S728WYM0,141.0,,Industrial,130.0,,,SP881136999,Category 19,950.0,3.5,2.5,3.0,950.0
,,,,PSS,91.0,,ISYS7878K,2025-05-20 06:58:04.092,Category 8,Prod Category 15,18,,63.0,,Standard,7.5,,,SP887163968,Category 30,55.0,4.0,2.0,3.0,
,,,,PSS,59.0,,ISYS0036,2025-05-20 06:58:04.092,Category 8,Prod Category 15,18,,59.0,,Standard,11.2,,,SP887106753,Category 53,75.0,3.7,2.1,2.9,
107.0,46.0,,,PSS,1.5,6.0,VBB573P,2025-05-20 06:58:04.092,Category 31,Prod Category 15,15,VBB573P,,0.8,Automotive,,,140.0,SP888954926,Category 31,20.0,1.2,0.7,,
,,,,PSS,63.0,,ISYS3178,2025-05-20 06:58:04.092,Category 8,,51,,54.0,,Standard,13.9,,,SP887160408,Category 30,100.0,4.0,2.0,3.0,
,,,,PSS,270.0,,ISYV2886,2025-05-20 06:58:04.092,Category 38,Prod Category 15,18,,200.0,,Standard,2.5,,,SP887108686,Category 30,60.0,4.0,2.0,3.0,
,,,,PSS,17.0,,ISTS2378,2025-05-20 06:58:04.092,Category 8,Prod Category 15,18,,,22.7,Standard,105.0,,155.0,SP887106993,Category 30,100.0,2.0,1.0,1.5,
,,,,PSS,9.0,26.0,IWM68S268W0B,2025-05-20 06:58:04.092,Category 8,Prod Category 15,52,IWM68S268W0B,13.0,,Standard,360.0,,,SP887614766,Category 18,600.0,4.0,3.0,3.5,
,,,,PSS,57.0,,ISY2078,2025-05-20 06:58:04.092,Category 38,Prod Category 15,18,,86.7,,Standard,23.0,,,SP887117814,Category 30,100.0,4.0,2.0,3.0,
,,,,PSS,6.7,16.6,IPL61S618Q6B,2025-05-20 06:58:04.092,Category 58,Prod Category 15,52,IPL61S618Q6B,21.0,,Non-Automotive,650.0,,,SP887762845,Category 4,650.0,3.5,2.5,,
,,,,PSS,24.0,96.0,VBQ608P51PBYM,2025-05-20 06:58:04.092,Category 36,Prod Category 15,51,VBQ608P51PBYM,22.0,,Industrial,67.0,,,SP887780523,Category 33,250.0,4.0,2.0,3.0,
,,,,PSS,36.0,107.0,IWMC61S848QYM0,2025-05-20 06:58:04.092,Category 26,,52,IWMC61S848QYM0,50.0,,Industrial,80.0,,,SP881120682,Category 9,650.0,4.5,3.5,4.0,650.0
,,,,PSS,24.0,96.0,IBQ258P75TL6,2025-05-20 06:58:04.092,Category 36,,51,IBQ258P75TL6,7.6,4.1,Industrial,32.0,,44.0,SP881146823,Category 42,120.0,2.2,1.2,1.7,120.0
,,,,PSS,27.0,,ISY6587,2025-05-20 06:58:04.092,Category 29,Prod Category 15,15,,,130.0,Standard,,,2.45,SP887108896,Category 53,20.0,1.1,0.5,0.8,
,,,,PSS,139.0,556.0,VBQ855P83TB6,2025-05-20 06:58:04.092,Category 36,Prod Category 15,15,VBQ855P83TB6,28.0,13.5,Industrial,2.2,,3.2,SP887058853,Category 42,40.0,2.3,1.3,1.7,40.0
,,,,PSS,,,MELU_31F_79V_YTZV_W0,2025-05-20 06:58:04.092,,,52,MELU_31F_79V_YTZV_W0,,,Consumer,,,,SP885821228,,,,,,
,,,,PSS,82.0,,ISYJ4251,2025-05-20 06:58:04.092,Category 36,Prod Category 15,15,,,15.0,Standard,5.0,,7.2,SP887166094,Category 53,30.0,2.35,1.35,1.8,
,,,,PSS,166.0,664.0,IBQ8683PTB,2025-05-20 06:58:04.092,Category 36,,18,IBQ8683PTB,78.0,40.0,Standard,2.8,,3.5,SP881437161,Category 38,80.0,2.3,1.1,1.7,80.0
,,,,PSS,99.0,,ISTS2626,2025-05-20 06:58:04.092,Category 8,Prod Category 15,18,,,33.0,Standard,6.8,,8.3,SP887169723,Category 30,60.0,2.5,1.0,1.75,
,,,,PSS,13.0,31.0,IWF18S518QW,2025-05-20 06:58:04.092,Category 44,Prod Category 15,52,IWF18S518QW,27.0,,Industrial,250.0,,,SP888287765,Category 12,500.0,3.5,2.5,,
,,,,PSS,51.0,,ISYB15P71M,2025-05-20 06:58:04.092,Category 3,Prod Category 15,18,,60.0,,Standard,32.0,,,SP887110375,Category 30,150.0,5.0,3.0,4.0,
,,,,PSS,,,EVOT_688F_75V_TTQ_W0,2025-05-20 06:58:04.092,,,52,,,,Industrial,,,,SP887602135,,,,,,
,,,,PSS,-2.6,,ISTLT5536,2025-05-20 06:58:04.092,Category 31,Prod Category 27,15,,,2.9,Standard,,,135.0,SP887115698,Category 30,-20.0,-1.1,-0.4,-0.75,
,,,,PSS,17.0,,ISY128PB,2025-05-20 06:58:04.092,Category 3,Prod Category 15,18,,24.7,,Standard,90.0,,,SP887162225,Category 30,100.0,4.0,2.0,3.0,
,,,,PSS,98.0,,ILMC01S876L7J,2025-05-20 06:58:04.092,Category 1,Prod Category 30,52,ILMC01S876L7J,,,Industrial,,16.0,,SP881144563,Category 25,750.0,,,,750.0
,,,,PSS,240.0,,ISY2481B-0W,2025-05-20 06:58:04.092,Category 4,Prod Category 15,18,,130.0,,Standard,2.6,,,SP887112995,Category 30,55.0,4.0,2.0,3.0,
,,,,PSS,10.0,,ISTS758P,2025-05-20 06:58:04.092,Category 8,Prod Category 15,51,,,13.3,Standard,185.0,,265.0,SP887100856,Category 30,100.0,2.0,1.0,1.5,
,,,,PSS,99.0,,ILR61S834L7J,2025-05-20 06:58:04.092,Category 1,Prod Category 30,52,ILR61S834L7J,,,Industrial,,48.0,,SP881076429,Category 25,650.0,,,,650.0
,,,,PSS,31.0,93.0,IWI68S899QW,2025-05-20 06:58:04.092,Category 14,Prod Category 15,52,IWI68S899QW,60.0,,Industrial,99.0,,,SP888590216,Category 12,600.0,3.5,2.5,3.0,
,,,,PSS,86.0,,ISY6634,2025-05-20 06:58:04.092,Category 10,Prod Category 15,18,,36.0,,Standard,7.0,,,SP887108275,Category 30,60.0,4.9,3.0,4.0,
1880.0,330.0,,,PSS,58.0,232.0,IWV752P78P2 X,2025-05-20 06:58:04.092,Category 3,Prod Category 15,51,IWV752P78P2 X,26.0,,Industrial,12.3,,,SP888341964,Category 33,100.0,3.5,2.0,2.7,
,,,,PSS,14.0,55.0,IWV61S798QYM0O,2025-05-20 06:58:04.092,Category 2,,52,IWV61S798QYM0O,,,Automotive,190.0,,,SP881299182,Category 10,650.0,4.5,3.5,4.0,650.0
,,,,PSS,136.0,544.0,VBQ820P84PB1R,2025-05-20 06:58:04.092,Category 36,Prod Category 15,18,VBQ820P84PB1R,46.0,,Industrial,3.7,,,SP883301723,Category 38,80.0,3.8,2.2,3.0,80.0
,,,,PSS,71.0,,ISYS0136,2025-05-20 06:58:04.092,Category 8,Prod Category 15,18,,58.0,,Standard,7.9,,,SP887115554,Category 53,60.0,3.7,2.1,2.9,
910.0,390.0,,,PSS,77.0,308.0,VBK822PE5TB1,2025-05-20 06:58:04.092,Category 19,Prod Category 15,15,VBK822PE5TB1,13.6,6.3,Industrial,3.3,,4.1,SP887544714,Category 38,25.0,2.0,1.2,1.6,
,,,,PSS,169.0,,ISYJ4277,2025-05-20 06:58:04.092,Category 36,,15,,,30.0,Standard,2.1,,3.2,SP887163726,Category 53,30.0,2.35,1.35,1.8,
,,,,PSS,8.0,,ISY0217,2025-05-20 06:58:04.092,Category 29,Prod Category 15,18,,24.0,,Standard,17.8,,,SP887100295,Category 30,60.0,4.0,2.0,3.0,
,,,,PSS,56.0,224.0,IWO868P86PL1B,2025-05-20 06:58:04.092,Category 39,Prod Category 21,18,IWO868P86PL1B,27.0,,Standard,6.0,,,SP887912816,Category 38,60.0,3.3,2.1,2.8,60.0
,,,,PSS,75.0,,ISYV0136,2025-05-20 06:58:04.092,Category 38,Prod Category 27,18,,58.0,,Standard,7.3,,,SP887168565,Category 53,60.0,3.7,2.1,2.9,
,,,,PSS,56.0,,ISYS5381,2025-05-20 06:58:04.092,Category 8,Prod Category 15,18,,70.0,,Standard,16.0,,,SP887111826,Category 30,55.0,4.0,2.0,3.0,
,,,,PSS,131.0,524.0,IWM859P83PY5B,2025-05-20 06:58:04.092,Category 8,,15,IWM859P83PY5B,45.0,,Standard,2.9,,,SP881622585,Category 54,40.0,3.4,2.1,2.8,40.0
,,,,PSS,9.0,27.0,IWA91S018W0,2025-05-20 06:58:04.092,Category 15,Prod Category 15,52,IWA91S018W0,23.0,,Industrial,750.0,,,SP887095253,Category 18,950.0,3.5,2.5,3.0,
,,,,PSS,9.6,,IBO708708P83TLMB,2025-05-20 06:58:04.092,Category 29,,15,IBO708708P83TLMB,13.0,6.0,Standard,17.0,,23.6,SP881983257,Category 33,40.0,2.7,1.1,,40.0
1013.0,290.0,,,PSS,3.7,14.8,VBS485P,2025-05-20 06:58:04.092,Category 28,Prod Category 15,15,VBS485P,,,Automotive,,,,SP887787826,Category 31,20.0,0.75,0.3,,
1400.0,630.0,,,PSS,69.0,276.0,VBY821PE5TC,2025-05-20 06:58:04.092,Category 10,Prod Category 15,15,VBY821PE5TC,19.0,9.1,Industrial,3.5,,4.6,SP887823523,Category 31,25.0,2.0,1.2,,
,,,,PSS,7.0,14.0,IPLN68S688WYM0,2025-05-20 06:58:04.092,Category 58,Prod Category 19,52,IPLN68S688WYM0,8.5,,Industrial,600.0,,,SP883034445,Category 19,600.0,4.5,3.5,4.0,600.0
,,,,PSS,20.0,,ISY0425,2025-05-20 06:58:04.092,Category 29,Prod Category 15,15,,,34.0,Standard,4.0,,4.8,SP887168868,Category 30,30.0,2.32,1.39,1.86,
,,,,PSS,30.0,87.0,IWF68S751W6,2025-05-20 06:58:04.092,Category 44,Prod Category 15,52,IWF68S751W6,56.0,,Industrial,125.0,,,SP887773616,Category 17,600.0,4.5,3.5,4.0,
,,,,PSS,80.0,,ISYB2680,2025-05-20 06:58:04.092,Category 3,Prod Category 15,18,,56.0,,Standard,9.0,,,SP887110235,Category 30,75.0,4.0,2.0,3.0,
,,,,PSS,,,NIR_6F_74V_W0_918V,2025-05-20 06:58:04.092,,Prod Category 13,52,,,,Standard,,,,SP883085054,,,,,,
,,,,PSS,,,IMJ83X61Q6,2025-05-20 06:58:04.092,Category 42,Prod Category 31,52,,,,Industrial,,,,SP887688968,Category 29,,,,,
,,,,PSS,9.0,20.0,IWW18S299QW,2025-05-20 06:58:04.092,Category 38,Prod Category 15,52,IWW18S299QW,17.0,,Non-Automotive,399.0,,,SP888648935,Category 12,500.0,3.5,2.5,,
2240.0,1100.0,,,PSS,12.5,,BI3358MZ,2025-05-20 06:58:04.092,Category 29,,15,,52.0,,Standard,9.0,,13.0,SP887103774,Category 30,30.0,,1.0,,
2700.0,1200.0,,,PSS,179.0,716.0,VBQ873PE5TBI,2025-05-20 06:58:04.092,Category 36,Prod Category 15,15,VBQ873PE5TBI,39.0,18.7,Industrial,1.4,,2.0,SP888977226,Category 31,25.0,2.0,1.2,1.68,
,,,,PSS,597.0,,ICM881P83PL6QXBQ,2025-05-20 06:58:04.092,Category 19,,15,ICM881P83PL6QXBQ,130.0,,Industrial,0.49,,,SP881981643,Category 42,40.0,2.8,1.8,2.3,40.0
,,,,PSS,99.0,396.0,IWW811P84PY5B,2025-05-20 06:58:04.092,Category 38,Prod Category 23,18,IWW811P84PY5B,36.0,,Standard,5.5,,,SP881134436,Category 54,80.0,3.8,2.2,3.0,80.0
,,,,PSS,16.0,42.0,IWB68S578WYM0B,2025-05-20 06:58:04.092,Category 16,Prod Category 15,52,IWB68S578WYM0B,,,Non-Automotive,210.0,,,SP882521043,Category 19,600.0,4.5,3.5,4.0,600.0
,,,,PSS,211.0,844.0,IST38ML530,2025-05-20 06:58:04.092,Category 10,,15,,,61.0,Standard,0.82,,1.3,SP887004514,Category 38,40.0,2.0,1.2,1.6,
,,,,PSS,37.0,,IBQ717P84PL6,2025-05-20 06:58:04.092,Category 36,,18,IBQ717P84PL6,8.3,,Industrial,15.1,,,SP881378976,Category 42,80.0,3.5,2.4,3.0,80.0
,,,,PSS,3.7,,ISY0458,2025-05-20 06:58:04.092,Category 29,Prod Category 15,51,,29.0,,Standard,78.0,,,SP887161165,Category 30,200.0,5.0,3.0,4.0,
,,,,PSS,230.0,,ISYBT2780,2025-05-20 06:58:04.092,Category 14,Prod Category 15,18,,160.0,,Standard,3.0,,,SP887110144,Category 30,75.0,4.0,2.0,3.0,
,,,,PSS,1.6,,ISTLT8788RSWVY-7,2025-05-20 06:58:04.092,Category 31,,15,,,2.5,Standard,220.0,,235.0,SP887114536,Category 30,100.0,2.5,1.0,1.75,
,,,,PSS,31.0,93.0,IWV68S899QW,2025-05-20 06:58:04.092,Category 3,Prod Category 15,52,IWV68S899QW,60.0,,Non-Automotive,99.0,,,SP888844398,Category 12,600.0,3.5,2.5,,
1300.0,240.0,,,PSS,42.0,168.0,VBQ768P78PB2 X,2025-05-20 06:58:04.092,Category 36,Prod Category 15,51,VBQ768P78PB2 X,19.0,,Industrial,16.0,,,SP888345245,Category 33,100.0,3.5,2.0,2.7,
760.0,320.0,,,PSS,58.0,232.0,VBQ818PE5TB,2025-05-20 06:58:04.092,Category 36,Prod Category 15,15,VBQ818PE5TB,10.4,5.0,Industrial,5.0,,7.1,SP888016238,Category 31,25.0,2.0,1.2,1.61,
,,,,PSS,63.0,,ISYS3178,2025-05-20 06:58:04.092,Category 8,,51,,54.0,,Standard,13.9,,,SP887163448,Category 30,100.0,4.0,2.0,3.0,
,,,,PSS,20.7,62.1,SPF58P68Q2,2025-05-20 06:58:04.092,Category 44,Prod Category 15,52,SPF58P68Q2,87.0,,Industrial,190.0,,,SP888872059,Category 2,600.0,3.9,2.1,3.0,
,,,,PSS,94.0,,ISY7878K,2025-05-20 06:58:04.092,Category 38,Prod Category 15,18,,63.0,,Standard,7.5,,,SP887112433,Category 30,55.0,4.0,2.0,3.0,
1300.0,510.0,,,PSS,40.0,160.0,VBK844P82TB X,2025-05-20 06:58:04.092,Category 19,Prod Category 15,15,VBK844P82TB X,16.0,7.5,Industrial,8.8,,13.0,SP888283724,Category 33,30.0,2.2,1.0,1.71,
,,,,PSS,-31.0,,ISYS1281,2025-05-20 06:58:04.092,Category 8,Prod Category 15,18,,42.0,,Standard,65.0,,,SP887107108,Category 30,-55.0,-4.0,-2.0,-3.0,
,,,,PSS,,,EVOT_MSIVE_2WJ_WYM0,2025-05-20 06:58:04.092,,,52,EVOT_MSIVE_2WJ_WYM0,,,Standard,,,,SP881384484,,,,,,
,,,,PSS,230.0,,IBQ874P84PL6BQ,2025-05-20 06:58:04.092,Category 36,,18,IBQ874P84PL6BQ,63.0,,Industrial,1.8,,,SP886811450,Category 42,80.0,3.5,2.4,3.0,80.0
,,,,PSS,348.0,,IBQ889P86TL1,2025-05-20 06:58:04.092,Category 36,Prod Category 21,18,IBQ889P86TL1,157.0,77.0,Industrial,0.9,,1.1,SP881388028,Category 38,60.0,2.3,1.1,,60.0
,,,,PSS,27.0,58.0,IWMM68S751QYM0,2025-05-20 06:58:04.092,Category 6,Prod Category 19,52,IWMM68S751QYM0,31.0,,Industrial,125.0,,,SP881868115,Category 9,600.0,4.5,3.5,4.0,600.0
,,,,PSS,6.9,,ISY0302WVY-7,2025-05-20 06:58:04.092,Category 29,,51,,61.0,,Standard,26.0,,,SP887161324,Category 30,100.0,5.5,3.5,4.5,
,,,,PSS,190.0,760.0,IWRQ829P71PL1,2025-05-20 06:58:04.092,Category 54,,51,IWRQ829P71PL1,74.0,,Industrial,3.9,,,SP881627656,Category 38,150.0,4.6,3.0,3.8,150.0
,,,,PSS,86.0,,ISTS4056,2025-05-20 06:58:04.092,Category 8,Prod Category 15,15,,,15.0,Standard,5.8,,8.0,SP887115436,Category 53,30.0,2.35,1.35,1.8,
,,,,PSS,62.0,230.0,IWKO61S838QL4,2025-05-20 06:58:04.092,Category 46,,52,IWKO61S838QL4,80.0,,Industrial,40.0,,,SP886818989,Category 1,650.0,,,,650.0
,,,,PSS,48.0,192.0,VBQ890P86PBR,2025-05-20 06:58:04.092,Category 36,Prod Category 15,18,VBQ890P86PBR,12.0,,Industrial,9.7,,,SP887666396,Category 38,60.0,,,2.8,
,,,,PSS,60.0,,ISY718ML771,2025-05-20 06:58:04.092,Category 10,,51,ISY718ML771,33.0,,Industrial,11.3,,,SP887177848,Category 38,150.0,4.6,3.0,3.8,150.0
970.0,210.0,,,PSS,47.0,188.0,VBQ8083TB,2025-05-20 06:58:04.092,Category 36,Prod Category 21,18,VBQ8083TB,12.0,7.0,Standard,9.4,,9.4,SP887673864,Category 48,60.0,2.3,1.1,1.7,
,,,,PSS,192.0,,ISY788V587,2025-05-20 06:58:04.092,Category 38,Prod Category 15,51,,170.0,,Standard,4.2,,,SP887167394,Category 30,100.0,4.0,2.0,3.0,
7920.0,1210.0,,,PSS,166.0,480.0,IWV850P78P1,2025-05-20 06:58:04.092,Category 3,Prod Category 15,51,IWV850P78P1,112.0,,Industrial,2.7,,,SP887550823,Category 38,100.0,3.8,2.2,3.0,
,,,,PSS,17.0,,IST128PB,2025-05-20 06:58:04.092,Category 3,Prod Category 15,18,,,22.7,Standard,100.0,,150.0,SP887164566,Category 30,100.0,2.0,1.0,1.5,
,,,,PSS,2.0,6.0,IWM48S5N0Q2O,2025-05-20 06:58:04.092,Category 7,Prod Category 1,52,IWM48S5N0Q2O,,,Automotive,2700.0,,,SP887861474,Category 3,800.0,3.9,2.1,,
,,,,PSS,71.0,,IWM830P82TY5B,2025-05-20 06:58:04.092,Category 8,,15,IWM830P82TY5B,21.0,10.0,Standard,4.7,,7.3,SP881402161,Category 54,30.0,2.35,1.35,1.85,30.0
,,,,PSS,259.0,,ISYJ0883,2025-05-20 06:58:04.092,Category 36,,15,,129.0,,Standard,1.4,,,SP887108913,Category 53,40.0,3.9,2.2,3.0,
,,,,PSS,180.0,,ISY6050L,2025-05-20 06:58:04.092,Category 10,Prod Category 15,15,,,49.0,Standard,1.7,,2.4,SP887128538,Category 53,30.0,2.35,1.35,1.8,
3570.0,963.0,,,PSS,80.0,320.0,IWW810P84P2 X,2025-05-20 06:58:04.092,Category 38,Prod Category 15,18,IWW810P84P2 X,52.0,,Industrial,5.7,,,SP888648478,Category 33,80.0,3.5,2.0,2.8,
,,,,PSS,45.0,,ISYS5680K,2025-05-20 06:58:04.092,Category 8,Prod Category 15,18,,34.0,,Standard,22.0,,,SP887116403,Category 30,75.0,4.0,2.0,3.0,
,,,,PSS,125.0,,ISY6495B,2025-05-20 06:58:04.092,Category 10,,15,,,17.0,Standard,1.7,,2.6,SP887125226,Category 30,25.0,2.1,1.1,1.8,
,,,,PSS,43.0,,ISYB2486,2025-05-20 06:58:04.092,Category 3,Prod Category 15,18,,22.0,,Standard,15.8,,,SP887102395,Category 30,60.0,4.0,2.0,3.0,
,,,,PSS,16.0,,ISY0316,2025-05-20 06:58:04.092,Category 29,Prod Category 15,15,,,41.0,Standard,6.5,,7.5,SP887162105,Category 30,20.0,2.0,0.6,1.3,
,,,,PSS,276.0,1104.0,IWY871P78P1,2025-05-20 06:58:04.092,Category 4,,51,IWY871P78P1,168.0,,Industrial,1.53,,,SP881026028,Category 38,100.0,3.8,2.2,3.0,100.0
,,,,PSS,10.3,30.0,IWO68S388QE,2025-05-20 06:58:04.092,Category 39,,52,IWO68S388QE,32.0,,Standard,400.0,,,SP887506838,Category 6,600.0,3.5,2.5,3.0,
,,,,PSS,9.3,,ISY628P,2025-05-20 06:58:04.092,Category 38,,18,,23.3,,Standard,300.0,,,SP887163095,Category 30,200.0,4.0,2.0,3.0,
,,,,PSS,46.0,,ILKO61S838L5J,2025-05-20 06:58:04.092,Category 1,Prod Category 30,52,ILKO61S838L5J,,,Industrial,,40.0,,SP881970576,Category 26,650.0,,,,650.0
,,,,PSS,55.0,,IWV722P75PL6,2025-05-20 06:58:04.092,Category 3,,51,IWV722P75PL6,15.0,,Industrial,13.3,,,SP881104220,Category 42,120.0,3.6,2.6,3.1,120.0
335.0,105.0,,,PSS,,-320.0,SPV84W86W X,2025-05-20 06:58:04.092,Category 3,Prod Category 15,18,SPV84W86W X,,,Automotive,,,,SP888785709,Category 50,-60.0,-4.0,-2.1,,
,,,,PSS,0.23,0.92,VBB724I,2025-05-20 06:58:04.092,Category 31,Prod Category 25,15,VBB724I,1.0,,Industrial,3500.0,,6000.0,SP881114647,Category 52,60.0,1.4,0.6,1.0,60.0
,,,,PSS,253.0,,ICE884P82TL1,2025-05-20 06:58:04.092,Category 19,Prod Category 21,15,ICE884P82TL1,64.0,30.0,Industrial,0.85,,1.4,SP881387797,Category 38,30.0,2.0,1.2,1.6,30.0
,,,,PSS,4.0,8.9,IWB48S7N3W0,2025-05-20 06:58:04.092,Category 16,Prod Category 15,52,IWB48S7N3W0,10.0,,Non-Automotive,1400.0,,,SP887355026,Category 18,800.0,3.5,2.5,3.0,
,,,,PSS,,,EVOT_5NF_34V_QJOS_W0,2025-05-20 06:58:04.092,,,52,EVOT_5NF_34V_QJOS_W0,,,Industrial,,,,SP883480586,,,,,,
,,,,PSS,0.2,0.8,BP0885I,2025-05-20 06:58:04.092,Category 31,Prod Category 25,15,BP0885I,0.9,,Industrial,5000.0,,7500.0,SP881114632,Category 52,60.0,1.8,0.8,1.4,60.0
1100.0,460.0,,,PSS,78.0,312.0,VBQ8983PBI,2025-05-20 06:58:04.092,Category 36,Prod Category 15,15,VBQ8983PBI,17.0,8.5,Industrial,3.7,,5.2,SP888413243,Category 31,30.0,2.2,1.0,1.85,
490.0,130.0,,,PSS,,108.0,IWM388P86P X,2025-05-20 06:58:04.092,Category 8,Prod Category 15,18,IWM388P86P X,13.0,,Industrial,40.0,,,SP888332033,Category 32,60.0,4.0,2.0,3.0,
,,,,PSS,8.5,20.5,IWB08S688W0B,2025-05-20 06:58:04.092,Category 16,Prod Category 15,52,IWB08S688W0B,10.5,,Standard,600.0,,,SP887399073,Category 18,700.0,3.5,2.5,3.0,
,,,,PSS,355.0,,ISYW0074,2025-05-20 06:58:04.092,Category 44,Prod Category 15,18,,552.0,,Standard,1.8,,,SP887107824,Category 53,75.0,3.7,2.1,2.9,
,,,,PSS,3.2,8.3,IWB61S7N3Q6,2025-05-20 06:58:04.092,Category 16,Prod Category 15,52,IWB61S7N3Q6,10.5,,Non-Automotive,1400.0,,,SP888997758,Category 4,650.0,3.5,2.5,,
,,,,PSS,128.0,,ISYB2280K,2025-05-20 06:58:04.092,Category 3,Prod Category 15,18,,79.0,,Standard,5.8,,,SP887164834,Category 30,75.0,4.0,2.0,3.0,
424.0,8.0,,,PSS,10.0,25.9,IWO08S318W0B,2025-05-20 06:58:04.092,Category 39,Prod Category 15,52,IWO08S318W0B,13.1,,Non-Automotive,450.0,,,SP887663464,Category 18,700.0,3.5,2.5,3.0,
